Temp(C);Modulus 0,1;Modulus 1;Modulus 10;Loss Modulus 0,1;Loss Modulus 1;Loss Modulus 10;Tan Delta 0,1;Tan Delta 1;Tan Delta 10
137.391666666667;874019.132862649;1423639.56574664;2555794.03684463;303274.744887224;568226.669812468;1958527.68612433;0.346988679634412;0.399136609774159;0.766308887918967
138.520833333333;896880.551833772;1327981.81116476;2347765.60836018;374250.834964726;516431.891632353;1649979.50566643;0.417280577886908;0.388884762796109;0.702787152086647
139.558333333333;859059.965528214;1317213.32581878;2370001.35566725;370954.301203208;506788.042211194;1481611.1136973;0.431814210984815;0.384742571516404;0.625152011054511
140.533333333333;841437.189593829;1276563.14243622;2144793.25419425;365614.631482636;507220.170223269;1440659.13019254;0.434512089558487;0.39733261392404;0.671700699997664
141.429166666667;745577.722690238;1014135.9577051;2085982.20359145;280289.990957983;377340.968594197;1276337.67981525;0.375936649430221;0.372081243868018;0.611864126941148
142.445833333333;716993.636978327;1261812.27496915;2009168.77592752;259370.680564121;435943.609634049;1179918.11879644;0.361747534688319;0.34549006875425;0.587266800546279
143.333333333333;693084.913388075;952258.302245915;1983688.55144397;258729.889432521;339421.104054021;1138745.39490063;0.373301863068619;0.356438062292018;0.574054527900416
144.316666666667;734472.693396516;1155768.41141566;1907900.77439513;362613.935046193;422926.237067003;1010814.33991354;0.493706489439806;0.365926454547217;0.529804460210465
145.4;691248.460739385;1205054.10480607;1811135.07732402;336069.483981101;412882.131191266;976052.759711994;0.486177551298456;0.342625388805849;0.538917705218391
146.45;610495.944004783;1114932.56569286;1744363.45394271;256112.277182604;370251.510436914;901763.19179227;0.419515116681263;0.332084219108647;0.5169583149395
147.4375;575374.795646293;1076064.23372526;1717055.47359023;243938.348140703;400107.69673679;854299.302817651;0.423964257709096;0.371825105041958;0.497537392330941
148.4;565880.246784392;1058987.45671674;1668026.44373399;251115.522295829;385098.252544817;777061.457454243;0.443760890617389;0.363647605174442;0.465856797638493
149.3875;594251.191250106;1051468.89498746;1634642.42052171;343786.160964285;378966.402786203;723706.240694118;0.578519935721246;0.360416180252979;0.442730612890335
150.616666666667;530461.646465316;1058144.19429771;1600171.93408489;263482.78142491;377812.548881336;700988.805861088;0.496704678237538;0.357052045380346;0.438070929085486
151.745833333333;544718.992081589;975289.215466134;1546481.42278124;335901.981726272;327620.203998548;667030.446304172;0.61665186382185;0.335921077361615;0.431321344361552
152.7625;458500.031771328;935230.216541762;1473094.31271367;232197.990400703;356915.965146047;654144.64426085;0.50642960591224;0.381634338618602;0.444061618197284
153.704166666667;433202.769908295;904768.09276115;1485854.94641371;216539.677009383;353850.47324793;601441.666099344;0.499857554131573;0.391095216640606;0.404778183463331
154.645833333333;411610.659403369;905041.631523632;1327407.48757132;224824.870038954;398348.971559843;584320.516670515;0.546207599105521;0.44014436207672;0.440196791220163
155.5625;451299.752992756;860356.950298597;1273549.01539912;288237.008146529;348042.593955067;472677.041687227;0.638681954144911;0.404532785879483;0.371149469688133
156.541666666667;407934.825192353;844683.112329586;1347179.96391738;328811.53320864;335620.722434748;542943.267825499;0.806039379093452;0.397333292847688;0.403022077500846
157.454166666667;426409.165256327;844409.727590516;1342703.56500754;296270.73847525;343853.604427735;536561.597499305;0.694803870590242;0.407211799192443;0.399612849390394
158.5;405148.642383319;806724.630957976;1354598.19325199;299297.129438556;361100.676611536;512330.286423844;0.738734128980211;0.447613302921883;0.37821568711375
159.541666666667;387276.308526869;788366.647465572;1297538.97672154;304221.360059271;343545.18066363;474952.260413725;0.785540848642346;0.435768283409824;0.366040842652584
160.45;304056.742295025;763967.884023591;1227971.98129221;198493.850222853;322037.043295043;432704.555416513;0.652818446730102;0.421532174361793;0.35237331307932
161.4;283759.937846056;730733.622646094;1244357.54366882;195568.114724812;325168.732261449;459564.335711391;0.689202697918938;0.444989421841526;0.369318559645186
162.3625;324439.521225907;727132.95171315;1167692.3073843;271578.788921597;319729.129072751;476835.165172476;0.837070613023427;0.439712061349246;0.408356860927359
163.25;254998.998047068;712025.591873296;1199934.53244544;186139.978393035;335255.468091094;426011.973490912;0.729963567773221;0.470847497502243;0.355029346995048
164.304166666667;295071.985740834;663643.741635593;1206124.86332979;262628.378557747;282662.624976541;437183.80011066;0.8900485008713;0.425925247603331;0.36246976859735
165.070833333333;222624.564439673;699629.933718171;1173411.96398164;176625.988993763;332993.619100155;457967.937513707;0.793380503352427;0.475956792372313;0.390287428091088
166.0125;270600.070865372;668543.477571715;1191871.70445074;251254.923133079;306527.626202973;468238.575009436;0.92851018970384;0.458500660744374;0.392859880187541
166.995833333333;200208.533579212;626649.802403039;1145068.33770073;164811.264868371;326570.779278285;393929.713290707;0.823198002212845;0.521137608319624;0.344022885203262
168.104166666667;188626.703081212;611288.621158111;1100916.41752834;161020.204699057;295237.784977905;407720.582733382;0.85364480250567;0.482976084878801;0.370346536977578
169.029166666667;177432.12296273;594876.326008107;1101508.48870428;154530.619168987;313974.830503846;431620.66574869;0.870928085561186;0.527798496556017;0.391845065357974
