Temp(C);Modulus 0,1;Modulus 1;Modulus 10;Loss Modulus 0,1;Loss Modulus 1;Loss Modulus 10;Tan Delta 0,1;Tan Delta 1;Tan Delta 10
51.5666666666667;1383904964.00132;1515426772.91376;1663353023.47151;79576520.1978587;111801950.013383;80056988.2185551;0.0575014341792495;0.0737758841348816;0.04812988408887
52.3916666666667;1370383663.98551;1506815497.61955;1658361005.09664;97057179.3241616;126370506.854755;72318150.4008741;0.070824822182927;0.083865945800527;0.0436082072471667
53.3041666666667;1347618838.69721;1483063377.42458;1651615727.42751;92649516.8360899;109863424.141917;69069117.7988221;0.0687505355191215;0.0740787115468394;0.041819120907986
54.0833333333333;1355214783.8688;1476863388.3289;1650538558.39925;93484563.6077303;117180895.322716;76610488.9724096;0.0689813634860557;0.0793444378462847;0.0464154494195573
55.0125;1347665614.29879;1475612276.64832;1629524453.48183;87895246.694063;107614586.63958;74163660.5949668;0.0652203675462893;0.0729287688524884;0.0455124563712438
55.9375;1345399175.57146;1452244575.4081;1608404429.84058;99019712.3046258;110804676.326602;73197509.0834681;0.0735987609495651;0.0762989087395724;0.0455093928650292
56.8375;1316791515.52099;1444254273.16055;1597554148.7661;87246106.871228;104270972.63713;83636289.1277856;0.0662565834020499;0.0721971016979909;0.0523527100426509
57.6958333333333;1305755100.5929;1431039522.38678;1577958821.08732;88286606.4840423;108597545.541539;77013474.631004;0.0676134494469554;0.0758871742133394;0.0488057569068478
58.4958333333333;1291843718.8778;1413724515.36013;1568446603.68993;88889776.3287595;106218544.969395;70929923.9022669;0.0688084595913634;0.0751338353514636;0.0452230402586845
59.2625;1291293516.05245;1395535368.33255;1536062602.23044;78172118.2519936;105333728.649858;81862853.0146677;0.0605378384389089;0.0754790821071886;0.0532939561810819
60.1541666666667;1253475408.42642;1384810636.57026;1526107892.84918;95417500.3894242;103445691.4879;80467088.0954141;0.0761223552915242;0.0747002433084297;0.0527269981843718
61.0416666666667;1247788829.24314;1391296425.79948;1531203092.85987;86423254.9679503;105533198.982415;77979274.5832352;0.069261122509304;0.0758524186689924;0.0509268005967721
61.9375;1255838147.17446;1366952709.17765;1530493396.35916;94411423.6385554;106942872.441777;80952860.005972;0.0751780186411553;0.0782345078390555;0.0528933089149866
62.7541666666667;1243505154.41071;1344920709.26268;1511728322.10208;85756679.8024238;97259523.5945656;80424465.4966898;0.0689636705551601;0.0723161766524407;0.0532003431574652
63.6291666666667;1222922401.29613;1338564333.8416;1477862917.5903;86108695.091773;98132132.8940041;81945575.1464487;0.0704122313897509;0.073311480377167;0.0554486983678184
64.45;1209591644.41535;1322127604.42248;1459969191.36424;90789248.129969;88386705.9263853;72827970.7787787;0.0750577672631426;0.0668518724143827;0.0498832243923765
65.2583333333333;1199420210.66654;1310237160.10687;1448049318.52392;80833887.3633462;87729017.8602276;78872798.2025338;0.0673941348032025;0.0669565942192266;0.054468309327291
66.1708333333333;1193731715.77149;1301158441.23139;1431033361.99268;86888741.0621474;90925819.8197407;76613927.0052713;0.0727874948065635;0.0698806670567268;0.0535374848973388
67.2041666666667;1176021144.03633;1294364086.89759;1427175238.58;79212368.0699775;93693210.5432387;68320547.3693543;0.0673562448019477;0.0723855146258024;0.0478711692316996
68.1791666666667;1172346188.45283;1267513567.71147;1414582961.01744;85455733.6582076;90081856.0627336;77421961.3652066;0.0728929172115836;0.0710697371274524;0.0547312978445047
69.05;1158114345.45255;1261354112.58357;1404336406.25092;87912977.7624806;87184481.735987;73661962.5413902;0.0759104471054002;0.0691197506443381;0.05245321720174
69.9625;1146249465.13287;1262494513.0973;1394615803.7032;81180536.9886105;86752271.3047229;73288776.6117904;0.0708227479776403;0.0687149689798587;0.0525512305376022
70.8708333333333;1139904244.82979;1246396682.13278;1383423646.26311;82697516.5902803;89046751.9959494;79294976.302721;0.0725477749252775;0.0714433480708375;0.0573179275321133
